player_id,player_name,role,from_league,to_league,from_season,to_season,age_from,age_to,holdout
mlbam-669392,Samad Taylor,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-642851,Austin Wynns,batter,AAA,MLB,2024,2025,34.0,35.0,False
mlbam-669743,Alex Call,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-578428,Jose Iglesias,batter,AAA,MLB,2024,2025,34.0,35.0,False
mlbam-676439,Hunter Feduccia,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-687957,Dustin Harris,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-669364,Xavier Edwards,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-663967,César Salazar,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-680728,Adrian Del Castillo,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-666165,Blake Sabol,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-682668,Luisangel Acuña,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-645302,Victor Robles,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-695238,Will Wagner,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-664770,Nathan Lukes,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-671056,Iván Herrera,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-680737,Michael Helman,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-665561,Rafael Marchán,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-680757,Steven Kwan,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-545341,Randal Grichuk,batter,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-456781,Donovan Solano,batter,AAA,MLB,2024,2025,37.0,38.0,False
mlbam-609280,Miguel Andujar,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-669304,Jose F Miranda,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-681481,Kerry Carpenter,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-642215,Weston Wilson,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-673548,Seiya Suzuki,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-608701,Rob Refsnyder,batter,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-642201,Eli White,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-807799,Masataka Yoshida,batter,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-666149,Tyler Fitzgerald,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-672744,Alexander Canario,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-664761,Alec Bohm,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-621439,Byron Buxton,batter,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-621028,Kevin Newman,batter,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-681146,Jonah Bride,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-660162,Yoán Moncada,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-672695,Geraldo Perdomo,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-542932,Jon Berti,batter,AAA,MLB,2024,2025,34.0,35.0,False
mlbam-606992,Eric Haase,batter,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-686765,Nick Sogard,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-663624,Ryan Mountcastle,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-672640,Otto Lopez,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-693304,Nick Gonzales,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-656976,Pavin Smith,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-671218,Heliot Ramos,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-643396,Isiah Kiner-Falefa,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-516782,Starling Marte,batter,AAA,MLB,2024,2025,36.0,37.0,False
mlbam-665052,Griffin Conine,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-663898,Brendan Rodgers,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-677588,José Tena,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-668901,Mark Vientos,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-663853,Romy Gonzalez,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-663993,Nathaniel Lowe,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-687462,Spencer Horwitz,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-663698,Joey Bart,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-553869,Elias Díaz,batter,AAA,MLB,2024,2025,34.0,35.0,False
mlbam-676059,Jordan Westburg,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-695578,James Wood,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-673962,Josh Jung,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-593428,Xander Bogaerts,batter,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-686823,Will Brennan,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-671739,Michael Harris II,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-667472,Dane Myers,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-575929,Willson Contreras,batter,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-671732,Lawrence Butler,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-682985,Riley Greene,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-677956,Rece Hinds,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-664774,LaMonte Wade Jr.,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-670242,Matt Wallner,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-686681,Michael Massey,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-657656,Ramón Laureano,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-681584,David Villar,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-624641,Edmundo Sosa,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-696285,Jacob Young,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-669720,Austin Hays,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-596115,Trevor Story,batter,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-669003,Garrett Mitchell,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-602104,Ramón Urías,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-672820,Lenyn Sosa,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-668885,Austin Martin,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-677800,Wilyer Abreu,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-596146,Max Kepler,batter,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-677008,Heston Kjerstad,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-694671,Wyatt Langford,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-669477,Casey Schmitt,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-645277,Ozzie Albies,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-669394,Jake Burger,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-670276,Cal Stevenson,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-664702,Myles Straw,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-644433,Chadwick Tromp,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-570482,Gio Urshela,batter,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-676572,Eric Wagaman,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-805779,Jacob Wilson,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-691406,Junior Caminero,batter,AAA,MLB,2024,2025,21.0,22.0,False
mlbam-666152,David Hamilton,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-681624,Andy Pages,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-666464,Jerar Encarnacion,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-502054,Tommy Pham,batter,AAA,MLB,2024,2025,36.0,37.0,False
mlbam-677942,Blaze Alexander,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-677649,Ezequiel Duran,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-682729,Jonatan Clase,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-686452,Drew Millas,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-678009,Parker Meadows,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-663457,Lars Nootbaar,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-664040,Brandon Lowe,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-679032,Johan Rojas,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-701305,Zach Dezenzo,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-672761,Wenceel Pérez,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-624585,Jorge Soler,batter,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-628451,Andy Ibáñez,batter,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-641933,Tyler O'Neill,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-666139,Josh Lowe,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-493329,Yuli Gurriel,batter,AAA,MLB,2024,2025,40.0,41.0,False
mlbam-656537,Derek Hill,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-671213,Triston Casas,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-690291,Jace Jung,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-647351,Abraham Toro,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-672569,Gustavo Campero,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-656541,Sam Hilliard,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-663330,Jahmai Jones,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-689172,Brett Wisely,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-678554,Curtis Mead,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-686780,Pedro Pagés,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-624424,Michael Conforto,batter,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-669242,Tommy Edman,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-691718,Pete Crow-Armstrong,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-681393,Connor Norby,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-700932,Kyle Manzardo,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-666018,Jonathan Aranda,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-668845,Aaron Schunk,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-668904,Royce Lewis,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-660844,Leo Rivas,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-691016,Tyler Soderstrom,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-642086,Dominic Smith,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-571970,Max Muncy,batter,AAA,MLB,2024,2025,34.0,35.0,False
mlbam-682657,Angel Martínez,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-664913,Seth Brown,batter,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-665966,Carlos Narváez,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-640902,Jhonny Pereda,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-677870,Leo Jiménez,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-620443,Luis Torrens,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-683146,Brett Baty,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-677941,Jordyn Adams,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-605113,Nick Ahmed,batter,AAA,MLB,2024,2025,34.0,35.0,False
mlbam-691594,Javier Sanoja,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-669134,Luis Campusano,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-645444,Jose Herrera,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-666134,Nolan Jones,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-670770,TJ Friedl,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-666182,Bo Bichette,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-695257,Billy Cook,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-656180,Riley Adams,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-673357,Luis Robert Jr.,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-641943,Joshua Palacios,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-680700,Richie Palacios,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-672356,Gabriel Arias,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-669208,Ryan Bliss,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-660644,Vidal Bruján,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-686554,Oliver Dunn,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-686797,Brooks Lee,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-596142,Gary Sánchez,batter,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-545361,Mike Trout,batter,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-680474,Max Schuemann,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-694376,Shay Whitcomb,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-665019,Kody Clemens,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-679529,Spencer Torkelson,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-640492,José Azócar,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-686611,Dylan Crews,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-605204,J.D. Davis,batter,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-683021,Michael Stefanic,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-700242,Trey Sweeney,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-592178,Kris Bryant,batter,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-669911,Michael Toglia,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-678877,Jhonkensy Noel,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-682177,Daniel Schneemann,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-642731,Thairo Estrada,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-676356,Jonny DeLuca,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-680716,Jonathan Ornelas,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-694377,Nick Yorke,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-665953,Andrés Chaparro,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-694388,Joey Loperfido,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-571657,Kyle Farmer,batter,AAA,MLB,2024,2025,34.0,35.0,False
mlbam-665839,Enmanuel Valdez,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-667452,Corey Julks,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-641313,Tim Anderson,batter,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-593871,Jorge Polanco,batter,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-682641,Luis Matos,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-605361,Nick Martini,batter,AAA,MLB,2024,2025,34.0,35.0,False
mlbam-680869,Zack Gelof,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-676801,Chas McCormick,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-681460,Brooks Baldwin,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-518792,Jason Heyward,batter,AAA,MLB,2024,2025,35.0,36.0,False
mlbam-682622,Noelvi Marte,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-671289,Tyler Freeman,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-596103,Austin Slater,batter,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-624512,Reese McGuire,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-666185,Dylan Carlson,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-669065,Kyle Stowers,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-655316,Andruw Monasterio,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-669369,Bryce Johnson,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-666150,Dominic Fletcher,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-643376,Danny Jansen,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-672012,Tyler Black,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-669200,Mason McCoy,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-695336,Thomas Saggese,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-518934,DJ LeMahieu,batter,AAA,MLB,2024,2025,36.0,37.0,False
mlbam-669234,Justyn-Henry Malloy,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-669357,Nolan Gorman,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-682868,Bryan Ramos,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-621035,Chris Taylor,batter,AAA,MLB,2024,2025,34.0,35.0,False
mlbam-687529,Grant McCray,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-641487,J.P. Crawford,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-691023,Jordan Walker,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-663662,Daz Cameron,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-675659,Greg Jones,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-702358,Trey Lipscomb,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-641856,Billy McKinney,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-678894,Liover Peguero,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-672724,Oswald Peraza,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-665923,Esteury Ruiz,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-666397,Edouard Julien,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-680718,Addison Barger,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-624415,Cavan Biggio,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-686527,Dominic Canzone,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-663897,Luke Williams,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-670156,Miles Mastrobuoni,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-669221,Sean Murphy,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-621512,Tomás Nido,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-687231,Darell Hernaiz,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-649966,Luis Urías,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-671083,Buddy Kennedy,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-696100,Hunter Goodman,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-702616,Jackson Holliday,batter,AAA,MLB,2024,2025,21.0,22.0,False
mlbam-677950,Alek Thomas,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-678225,Jihwan Bae,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-672642,Steward Berroa,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-679845,Nick Loftin,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-687597,Jordan Beck,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-664954,Brett Sullivan,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-671221,Drew Waters,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-656248,Sean Bouchard,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-674441,Jacob Hurtubise,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-680911,Owen Miller,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-595879,Javier Báez,batter,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-670764,Taylor Walls,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-622569,Pablo Reyes,batter,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-694359,Niko Kavadas,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-669261,Jack Suwinski,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-687363,Victor Scott II,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-691176,Jasson Domínguez,batter,AAA,MLB,2024,2025,21.0,22.0,False
mlbam-571912,Luke Maile,batter,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-668723,Ryan Vilade,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-676070,Jacob Amaya,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-678489,Jorge Barrosa,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-691011,Drew Romo,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-669397,Nick Allen,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-592696,Eddie Rosario,batter,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-663609,Luken Baker,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-571466,Tucker Barnhart,batter,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-700250,Ben Rice,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-693307,Dillon Dingler,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-668800,Andrew Knizner,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-663604,Brandon Lockridge,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-645305,Ali Sánchez,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-682988,Tyler Locklear,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-665877,José Fermín,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-694362,Blake Dunn,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-680577,DaShawn Keirsey Jr.,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-553882,Omar Narváez,batter,AAA,MLB,2024,2025,32.0,33.0,False
mlbam-686894,Joey Wiemer,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-678246,Miguel Vargas,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-669374,Keston Hiura,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-681546,James Outman,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-695391,Brett Harris,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-680779,Henry Davis,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-666211,Taylor Trammell,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-676701,Alan Trejo,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-668731,Akil Baddoo,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-676116,Ryan Noda,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-622268,Donovan Walton,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-666915,Bobby Dalbec,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-671286,Johnathan Rodríguez,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-642020,Chuckie Robinson,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-670097,Zack Short,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-680769,CJ Alexander,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-688363,Graham Pauley,batter,AAA,MLB,2024,2025,24.0,25.0,False
mlbam-656577,Alex Jackson,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-670092,Trenton Brooks,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-668952,Ryan Kreidler,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-686555,Isaac Collins,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-677347,Kyren Paris,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-670223,Matt Mervis,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-542963,Rob Brantly,batter,AAA,MLB,2024,2025,35.0,36.0,False
mlbam-681962,Vinny Capra,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-656484,Tristan Gray,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-682634,Kevin Alcántara,batter,AAA,MLB,2024,2025,22.0,23.0,False
mlbam-805373,Nacho Alvarez Jr.,batter,AAA,MLB,2024,2025,21.0,22.0,False
mlbam-691723,Coby Mayo,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-623168,Tyler Heineman,batter,AAA,MLB,2024,2025,33.0,34.0,False
mlbam-669326,Bryce Teodosio,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-676679,Luis Vázquez,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-664059,Sam Haggerty,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-670224,Kameron Misner,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-679822,Justin Foscue,batter,AAA,MLB,2024,2025,25.0,26.0,False
mlbam-675915,David Bañuelos,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-605244,Aramis Garcia,batter,AAA,MLB,2024,2025,31.0,32.0,False
mlbam-681508,Mickey Gasper,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-676551,Brewer Hicklen,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-669087,Sam Huff,batter,AAA,MLB,2024,2025,26.0,27.0,False
mlbam-669450,Cooper Hummel,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-669288,Daniel Johnson,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-665155,Nick Maton,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-666126,Carlos Cortes,batter,AAA,MLB,2024,2025,27.0,28.0,False
mlbam-694208,Moisés Ballesteros,batter,AAA,MLB,2024,2025,21.0,22.0,False
mlbam-681987,Nate Eaton,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-663968,Jake Mangum,batter,AAA,MLB,2024,2025,28.0,29.0,False
mlbam-805300,Jakob Marsee,batter,AAA,MLB,2024,2025,23.0,24.0,False
mlbam-701350,Roman Anthony,batter,AAA,MLB,2024,2025,20.0,21.0,False
mlbam-640459,Brian Navarreto,batter,AAA,MLB,2024,2025,30.0,31.0,False
mlbam-624513,Dom Nuñez,batter,AAA,MLB,2024,2025,29.0,30.0,False
mlbam-686475,Tyler Tolbert,batter,AAA,MLB,2024,2025,26.0,27.0,False
